patient_id,masked_tra_PC1,masked_tra_PC2,masked_tra_PC3,masked_tra_PC4,masked_tra_PC5,masked_tra_PC6,masked_tra_PC7,masked_tra_PC8,masked_tra_PC9,masked_tra_PC10,masked_tra_PC11,masked_tra_PC12,masked_tra_PC13,masked_tra_PC14,masked_tra_PC15,masked_tra_PC16,masked_tra_PC17,masked_tra_PC18,masked_tra_PC19,masked_tra_PC20,masked_tra_PC21,masked_tra_PC22,masked_tra_PC23,masked_tra_PC24,masked_tra_PC25,masked_tra_PC26,masked_tra_PC27,masked_tra_PC28,masked_tra_PC29,masked_tra_PC30,masked_tra_PC31,masked_tra_PC32,masked_tra_PC33,masked_tra_PC34,masked_tra_PC35,masked_tra_PC36,masked_tra_PC37,masked_tra_PC38,masked_tra_PC39,masked_tra_PC40,masked_tra_PC41,masked_tra_PC42,masked_tra_PC43,masked_tra_PC44,masked_tra_PC45,masked_tra_PC46,masked_tra_PC47,masked_tra_PC48,masked_tra_PC49,masked_tra_PC50,masked_tra_PC51,masked_tra_PC52,masked_tra_PC53,masked_tra_PC54,masked_tra_PC55,masked_tra_PC56,masked_tra_PC57,masked_tra_PC58,masked_tra_PC59,masked_tra_PC60,masked_tra_PC61,masked_tra_PC62,masked_tra_PC63,masked_tra_PC64,masked_tra_PC65,masked_tra_PC66,masked_tra_PC67,masked_tra_PC68,masked_tra_PC69,masked_tra_PC70,masked_tra_PC71,masked_tra_PC72,masked_tra_PC73,masked_tra_PC74,masked_tra_PC75,masked_tra_PC76,masked_tra_PC77,masked_tra_PC78,masked_tra_PC79,masked_tra_PC80,masked_tra_PC81,masked_tra_PC82,masked_tra_PC83,masked_tra_PC84,masked_tra_PC85,masked_tra_PC86,masked_tra_PC87,masked_tra_PC88,masked_tra_PC89,masked_tra_PC90,masked_tra_PC91,masked_tra_PC92,masked_tra_PC93,masked_tra_PC94,masked_tra_PC95,masked_tra_PC96,masked_tra_PC97,masked_tra_PC98,masked_tra_PC99,masked_tra_PC100,masked_tra_PC101,masked_tra_PC102,masked_tra_PC103,masked_tra_PC104,masked_tra_PC105,masked_tra_PC106,masked_tra_PC107,masked_tra_PC108,masked_tra_PC109,masked_tra_PC110
OAS1_0137,1.9109676,-1.5738285,-0.24978845,0.40365407,0.039523605,0.07715477,0.492214,-0.698833,-0.31359008,-0.054465044,0.031984154,-0.30722344,0.2220334,0.36132357,0.5315468,0.0065395455,-0.041778866,-0.011786273,0.012526072,0.4950408,-0.1317729,-0.306227,-0.5529522,-0.13796562,0.18215285,0.2705306,-0.7945242,-0.43751726,-0.094709516,0.7835742,-0.39878166,0.05045247,-0.32334483,0.5093013,-0.03990963,-0.26536226,-0.22391981,-0.04442599,0.11820988,-0.1757385,0.41070867,-0.28382835,0.08603282,0.67881393,0.24520475,-0.26849088,-0.008838966,0.06386426,0.3836507,0.18357164,-0.09265463,-0.13439994,0.19396904,0.26963556,-0.22875684,0.29396063,-0.0595442,0.280946,-0.071271196,-0.007483775,-0.48504087,0.28630793,-0.08715794,0.29922304,-0.07377521,0.52970916,-0.47583824,-0.6496739,0.0049577886,-0.23391807,0.28543717,0.16589291,-0.12890677,-0.2030425,-0.2629991,0.15145063,-0.0988012,-0.11751103,-0.0033296172,0.107366435,-0.34158188,0.12554419,0.15920447,0.34845102,-0.029205892,0.40085107,-0.0726175,0.81364393,-0.3552522,-0.1156366,0.3086764,0.20072752,0.16057819,-0.029879034,-0.18987375,0.49839163,0.3624578,0.057832047,0.40715432,-0.007446736,-0.46846712,0.24606095,-0.33025485,0.09526414,-0.31225744,-0.1042399,-0.23900294,-0.40081397,0.19710739,0.35232615
OAS1_0138,1.8712767,0.083976775,-0.064836755,0.39318976,-0.48256636,0.6077873,0.60430664,-0.39322025,0.060091525,0.28029114,0.0712338,0.30060565,0.3821212,0.3333573,0.013999434,-0.51070344,-0.3554397,-0.4083079,0.24313456,-0.95198476,0.2165668,0.13454074,0.39691183,-0.05750022,-0.48358774,0.60107166,-1.1955763,-0.28625596,0.14679287,-0.2847882,-0.3761482,-0.51300293,-0.59918934,-0.14290054,-0.43287852,-0.07654414,-0.20688912,-0.078961775,-0.17633013,-0.36861992,0.13225164,0.07261875,0.31325215,0.20556389,0.093091935,0.15638383,0.14444569,-0.24544847,0.5896411,0.3651334,0.13823958,-0.35932088,0.64548516,-0.629269,0.37645444,-0.27847576,-0.36425522,-0.060389668,-0.08202468,0.41959333,0.12530121,0.2131824,-0.0026308615,0.46856865,-0.17457685,-0.13081826,-0.09466854,-0.3154545,0.41864797,0.6583387,0.53123283,-0.2341658,0.5579442,-0.5176962,0.21711357,-0.33088,0.27275607,-0.07419693,0.20139313,0.117878035,0.3230817,0.5396404,0.20687199,0.3551036,-0.01872793,0.111535676,-0.49434805,-0.1465905,-0.17845276,0.20814277,0.3309514,-0.39352474,0.1475513,-0.1084848,-0.63787055,-0.018384112,0.18172511,-0.3609694,0.51080316,0.00722969,-0.08916897,-0.007890333,0.004623473,-0.14567295,0.25243145,0.5337672,-0.3236486,-0.25015652,-0.38088286,-0.8312372
OAS1_0139,-0.107938685,0.16914931,0.4664428,0.64106494,0.6012724,-0.63378394,-0.28686124,0.89580846,0.5985958,0.91049874,0.35028118,0.38550106,-0.50948906,-0.17377792,0.60150045,-0.63283247,0.35945618,-0.46536613,0.7199415,0.45006815,0.8549028,0.71888065,0.27806577,-0.28111866,0.9561199,0.34403202,-0.4569193,-0.01796387,-0.022146273,0.46394783,0.6674316,0.2843932,-0.5775424,0.07556182,-0.6334311,0.5278244,-0.45684808,0.09206911,0.1762726,-0.73858535,-0.53951824,0.26283273,0.30707157,-0.005283598,-0.20662843,0.41779104,-0.5166732,-0.61193687,0.36271748,0.34468397,-0.75994766,-0.37588236,-0.14532962,-0.026620176,0.045224067,-0.19545704,-0.107508555,0.5067911,0.44551495,0.038243417,0.075411275,-0.14607148,-0.4891538,0.049207494,-0.11557697,0.22022437,-0.11495929,0.61142504,-0.271644,0.20371251,0.052113645,0.31147692,-0.67147505,-0.5142151,-0.039726827,-0.06607904,0.13262685,0.2407632,0.3901809,0.06756105,0.21698728,-0.039594144,0.13647407,0.24472502,0.07108118,-0.2728543,-0.25554758,0.2665018,0.017490685,0.044442207,-0.47834328,-0.23259927,-0.18989803,-0.50760174,0.06783879,-0.019895324,0.281216,0.39416873,0.15877406,-0.09430176,-0.5114011,0.5177834,-0.19768123,-0.19033034,-0.2220242,0.2892365,0.37652954,0.05420407,-0.03257331,-0.3647935
OAS1_0140,-1.0448378,-0.14008248,0.42619258,-0.9498152,-0.4917831,0.030123154,-0.1977067,-0.45805657,-0.17436054,0.1872419,0.6840785,-0.0987825,-0.10587672,0.18788053,-0.098786145,0.34555075,-0.13231607,-0.10644411,0.33703512,0.88817585,0.29385972,-0.101459734,0.46775395,0.2801625,-0.20643263,0.056033894,-0.36032438,0.6533473,-0.004470803,-0.35027766,0.040696044,-0.84633607,-0.5164458,-0.023038194,0.029405825,-0.07306933,0.06433737,-0.020594109,-0.6684448,-0.11581348,0.4130944,0.15984493,1.0769916,-0.50191194,0.013136818,-0.16640557,0.4562695,0.05687805,0.40854034,-0.40413484,0.2060221,0.1533381,-0.29107553,-0.36267856,0.059913877,0.089586146,0.3246096,0.0065662474,0.032371305,-0.31357467,-0.17364487,0.06996911,0.149857,-0.02158801,0.07079636,0.36872748,0.5473537,0.20637238,0.15628943,0.025900261,0.014953869,0.21725601,0.36641082,-0.44633597,0.14564021,0.040163584,0.50470847,-0.1502498,-0.35609707,-0.08400597,0.4352373,-0.06428972,-0.05809204,0.408871,-0.2055234,-0.035243608,-0.4287763,-0.14066416,-0.3270117,0.11001883,0.088851936,-0.019989021,0.42380434,-0.17622365,0.046236027,0.29899463,-0.5565447,0.23412657,0.1362098,-0.08638564,-0.5025317,-0.050863132,-0.024793407,0.2178044,-0.05978223,0.16266702,0.19263984,0.03224643,0.30390826,-0.16775101
OAS1_0141,-1.061339,-0.5666499,-0.24289517,0.6828066,0.03864143,-0.38830343,-0.41776735,-0.019952798,0.28344092,-0.8081565,0.3195062,-0.13933174,-0.92967063,0.85646546,0.26818153,-0.34385315,-0.19588289,0.21899337,0.11401337,-0.023917321,-0.9780654,0.2746748,0.2987211,-0.503397,0.026384454,0.09244532,0.37604493,-0.19442578,-0.4475586,0.47644284,0.04186505,-0.66396165,-0.26295578,-0.5085807,-0.7604112,-0.23181011,-0.20637003,0.27714136,0.08400207,0.0059771826,-0.14687243,0.30516082,0.5109127,0.31092373,0.06024716,0.099626265,-0.32674938,0.07211109,-0.09974995,-0.024643341,0.76180494,-0.41423878,0.2061449,-0.40909252,0.022281032,0.112600826,0.3437229,0.17753008,-0.556944,0.0046359305,0.17421444,-0.13394204,-0.025071708,-0.15054123,0.27936226,-0.041344795,-0.3817619,0.08805853,-0.7495599,-0.12595156,-0.04976398,0.28899643,0.20492709,0.713478,0.22949041,0.10043871,-0.31038037,0.34008604,-0.2194758,-0.35804692,-0.074687295,-0.19515616,0.216936,-0.011876294,-0.039561477,0.20289092,-0.17909339,-0.6961552,0.2553669,-0.51956797,-0.115651704,-0.22024211,0.25871283,-0.13964865,0.04458578,-0.05607369,0.0636468,0.5331095,-0.4522485,0.06384941,-0.04736345,-0.359915,0.2023209,-0.10051098,0.4396856,0.14798903,0.73501503,-0.32366514,-0.15428899,0.21069987
OAS1_0142,1.8378994,0.22309035,0.040087778,0.3568386,0.43442416,0.36270475,0.67509145,0.13506562,0.8197514,-0.24018887,0.46951884,0.7846353,-0.089367375,0.5723565,-0.340232,0.35798258,0.30069795,0.46202126,-0.29581165,0.049581487,-0.33158192,-0.06098673,0.28099102,-0.35611942,0.05018522,-0.033080127,0.30376634,0.03869476,0.2137526,-0.039246663,-0.103137374,-0.39533514,-0.030331155,-0.19501612,-0.5370087,0.0033734732,0.15035829,0.49784002,0.5494487,-0.4376962,0.5656671,-0.24465987,0.29602364,0.38117054,-0.17841241,0.31674603,0.023635967,-0.27024856,-0.42255223,0.33740008,0.25363722,-0.38829717,0.26212713,0.26288232,0.40826046,-0.30050072,-0.32134497,0.42315385,0.42041594,-0.28401518,0.20714477,-0.25972027,-0.29473272,-0.23312955,0.57785636,0.086356804,-0.047511406,0.23894738,-0.0032758438,0.18951593,0.5541267,-0.7851238,0.24286759,-0.37046131,0.35783514,-0.49135476,-0.3601736,-0.25947565,-0.5729041,0.25079894,-0.3723612,-0.09186505,-0.059208427,0.39165217,0.24592155,0.3667866,-0.17002371,-0.21300408,0.10220746,-0.2499583,-0.2524077,0.4183116,0.2713181,0.09754785,0.22557974,0.16092348,-0.23297465,0.14204133,-0.1860564,-0.08544816,-0.03510758,0.28226337,0.17971936,0.04607991,-0.4539523,-0.010160618,-0.05938423,-0.1451041,0.057304915,0.21041939
OAS1_0143,-0.12598124,0.46652246,1.018729,-1.057327,0.58335,-0.5972282,0.3370382,0.50201523,0.123844214,-0.075036734,0.21276839,-0.8615223,-0.22288832,0.1481434,0.017042818,-0.5449474,-0.11290469,0.8479596,-0.131513,-0.48552305,0.028907971,-0.016511543,0.28272533,-0.09131952,0.0118185915,0.37923288,-0.44689593,0.05532252,0.8817881,0.60386133,-0.51486915,-0.13704813,0.26895508,-0.5018563,-0.079787344,-0.20558633,-0.01058217,-0.5385295,0.27992466,-0.3415451,-0.16377725,0.05352169,-0.1403876,-0.29954684,0.38779542,0.07582864,-0.33171165,0.002838922,-0.25067225,-0.056334246,-0.7045604,0.24086265,-0.3156785,0.28628585,-0.014385297,-0.63401884,-0.024306523,-0.52825236,-0.10289855,-0.5799486,-0.27090546,0.11000186,0.15177429,-0.05727086,0.3556236,0.5528581,0.055804383,0.13450563,-0.36491668,0.9040427,-0.017445754,0.19437791,-0.21492743,-0.12299287,-0.42572826,0.0372983,0.11697453,0.11398242,-0.18423964,-0.30411756,-0.007813413,-0.011535944,-0.17656212,0.25211683,-0.3773099,0.11491616,0.3133896,-0.20841612,0.09772643,-0.27130306,0.3889729,0.11637792,0.02756234,0.21965657,-0.5535779,0.22416055,-0.3820532,0.220878,-0.22489369,-0.047443792,0.3857078,0.24536109,-0.31302792,0.04962516,0.29363415,-0.36812267,0.0051139295,-0.21009299,0.35254967,0.57717115
OAS1_0144,-0.8788334,-0.67657095,1.0110638,-0.107397534,-0.032773513,-0.03171531,0.16901486,-0.5244361,-0.13532035,-0.44668537,0.5709366,0.3661153,0.26656157,-0.7993373,-0.31644103,0.48538074,0.11689533,-0.10074409,-0.92330766,-0.6231846,0.41529986,0.5427914,0.10759723,0.57093215,0.101850696,-0.34713396,0.24603486,0.466316,-0.3179734,-0.5922549,0.47025242,0.37182003,0.1867031,0.19919145,0.34525624,0.43179798,0.162295,0.23262282,0.055161025,0.07367993,0.7288906,0.5590826,-0.09133431,-0.86476,0.7238589,0.4300872,0.1654362,-0.6111695,-0.14911681,-0.06941369,0.2336975,-0.06016484,-0.07680915,-0.3746923,0.41363615,0.4598373,-0.37998694,0.33104336,0.24676731,-0.27849534,0.5060604,-0.35124543,-0.38437316,-0.061090235,-0.00026048953,-0.42863744,0.61427724,0.10884694,0.07747185,-0.21676846,-0.10731705,-0.6389105,-0.1956936,0.3064565,0.100427926,-0.32828197,-0.055875245,-0.2456559,0.19836292,-0.029014958,0.3073543,0.29018703,-0.21631284,-0.22424759,-0.63441205,-0.034284722,-0.39353344,-0.14670707,0.35688677,-0.04042314,2.6528789e-05,0.07101958,0.22648741,-0.3578691,-0.30417344,0.10154111,-0.19498742,0.008161107,0.20481952,-0.13685916,0.1766331,0.2607804,0.12211442,0.046828236,-0.16938855,-0.29471737,0.18796374,-0.1139265,-0.11040449,-0.24165964
OAS1_0145,-0.21757972,0.8671144,-0.24071044,-0.36891967,0.008661695,-0.05164881,0.5614036,-0.40314096,0.09271147,-0.16974466,-0.00016631962,-0.016367145,-0.05355159,-1.1220024,-0.0967338,0.5992514,0.32557762,-0.40133175,0.05174983,0.37863213,-0.17872956,-0.4599708,0.013537855,0.16479492,-0.31699708,0.26593363,-0.13432129,0.076102264,0.13148122,-0.5690009,0.17604055,0.2248593,-0.014246581,-0.4364391,0.12806845,0.5292343,-0.22327177,-0.40189913,0.356064,-0.032830693,-0.027148211,-0.06905295,0.08291595,-0.42809692,-0.073751405,-0.20700957,-0.095104836,-0.1931398,0.3781292,-0.62987137,0.31625515,0.53016776,0.43660522,-0.025999421,0.19396947,0.17533767,0.12568134,-0.2541495,-0.25721937,-0.068946324,-0.123573564,0.086644955,0.53057885,0.43598166,-0.6302448,0.108916834,-0.14394458,0.6418323,-0.22484471,-0.17303309,-0.514718,-0.50680095,0.19480515,-0.006801739,-0.5818648,-0.092229046,0.0682442,-0.34664595,0.119548336,-0.4667728,0.066067465,-0.027338998,-0.17225526,-0.04400457,-0.19943534,0.19628483,0.20564485,0.32783797,-0.011519896,-0.065813534,0.22271156,0.34999338,-0.025462816,-0.21111232,0.067769915,0.25014043,-0.0813523,0.21060945,0.1510096,0.3754454,0.40817243,0.4828554,-0.07843178,0.13779081,0.40571174,-0.2583719,-0.17297673,-0.23453791,-0.1415547,0.18398547
OAS1_0146,1.3847709,0.27289125,0.23495154,-0.7717161,0.9472919,0.18824598,-0.502916,-0.40922084,0.63767546,0.05546928,-0.8298483,0.70472604,-0.039911132,-0.19170505,0.8252143,-0.10018373,0.74795806,-0.095942006,0.1836588,0.10738891,0.20364617,-0.30625078,0.19059217,-0.3412714,-0.12823926,-0.19768097,-0.16493778,-0.038383428,0.112701744,-0.029774996,-0.6151818,0.24676882,0.32772008,0.05739662,0.64574367,-0.37782645,0.22817537,0.23623063,0.15980338,0.009956514,0.38209713,-0.06970266,0.24961899,0.00677328,-0.063222446,0.22189313,-0.06557536,0.62906367,-0.5982135,0.44172552,-0.07437006,0.20164005,-0.4509419,0.28401,0.62599546,-0.08124047,-0.021107063,0.51119465,0.051203948,0.104011215,-0.22176905,0.21982889,0.19859359,-0.32503253,0.68282986,-0.28188053,0.8082708,-0.24330021,-0.27605066,-0.3515563,0.026842507,0.31087586,0.09031722,0.42373896,-0.2585826,-0.009899793,0.054691873,0.087316,0.13139606,0.1469924,0.17838949,0.27863866,-0.027692249,-0.187885,-0.09210415,0.030197285,-0.004661457,-0.06507145,-0.044864234,-0.12672317,0.09274613,-0.29157206,0.0020057322,0.37209323,0.039902724,-0.27348986,-0.29251984,-0.0057450044,0.32139745,-0.30869693,0.29286507,0.21259966,0.40512356,0.34910074,0.0036279657,-0.00017715066,-0.35051432,-0.2897634,-0.37157333,-0.3179238
OAS1_0147,-0.9951929,-0.51442665,-0.48953083,-0.74428695,-0.14117801,0.19646645,-0.21706292,0.45642498,0.43723735,-0.10146663,0.3716079,-0.7173836,1.2161591,0.55608326,-0.31730756,-0.3701517,-0.037903875,-1.0691417,-0.1579639,-0.4669789,-0.35721403,0.09589295,-0.52401924,0.48500636,0.42622608,-0.939737,-0.3416501,0.031482454,0.24777567,-0.47476885,0.121339455,-0.16913886,0.33545408,0.6649624,0.04615237,-0.10813384,0.49497306,0.052761268,-0.2886398,0.116950445,0.245305,-0.3799582,0.36624545,-0.28091854,-0.0046023456,0.37864128,-0.20087782,0.36410028,0.78649944,-0.21355137,-0.01977148,-0.08125604,0.26897404,0.20547453,0.26765558,0.24894193,-0.17973581,0.44715035,-0.26270342,0.16464409,0.39954278,0.062372826,0.59749126,0.023321552,-0.26849446,-0.08424948,-0.056919266,-0.44425413,-0.29458255,-0.25758353,0.19919448,-0.2320662,-0.69407743,-0.5721348,0.55957204,-0.1959076,-0.36290908,0.20124641,-0.05025545,0.5968548,-0.1741152,0.23143835,0.17101458,-0.002790873,-0.1854849,0.08868301,-0.19192241,-0.053524345,0.19793114,0.25795016,0.10357312,-0.09432398,-0.5801304,0.1011232,-0.23983896,-0.3605039,-0.08581117,0.39181188,-0.19554803,0.19239706,-0.091492586,0.0050752284,0.22061072,-0.31872645,0.24113655,-0.5124025,-0.010563513,0.18812631,-0.14778672,-0.102318645
OAS1_0148,-1.0919926,-0.46436176,0.82711464,0.42214426,-0.3039223,-0.19202384,0.27088425,0.32936087,-0.2722704,-1.2188218,0.24982834,0.6907808,-0.0012910214,0.21421273,0.22127545,0.15410541,-0.13465174,0.60389715,-0.37996805,-0.17924371,-0.16491145,-0.27385274,-0.057709854,-0.23884292,-0.28823727,-0.23249409,-0.22509465,0.15446854,-0.01821809,-0.5484505,-0.046409633,-0.35055372,-0.15025143,-0.104278184,-0.211942,0.9808026,-0.46543384,0.68959534,0.6670135,0.36924404,-0.027351623,-0.4384754,-0.064843856,0.1292715,-0.37438765,0.25846842,-0.19480748,0.09855788,-0.34854355,-0.5027283,0.14124228,0.31988734,0.4803165,0.010097199,0.08856555,-0.7684501,-0.07650106,0.013978754,0.70356965,-0.22289509,0.15613501,0.004327993,-0.30496266,0.71551484,-0.37352946,0.23388328,-0.19211088,-0.17348747,0.24933147,0.12541218,-0.667066,-0.34044704,-0.29151112,-0.03996606,-0.16876344,-0.39269355,0.14945501,-0.05602758,0.25403064,0.48711154,-0.14726543,-0.069633126,0.16012537,-0.37597853,0.16154288,-0.32588032,0.4952997,0.20879565,0.087037966,-0.032221403,0.07657802,-0.35602236,-0.49369243,0.15297082,0.7472553,-0.18115585,-0.26581258,-0.076156035,0.26375207,-0.041630417,0.19661291,-0.7706918,-0.32494715,0.36792973,0.6269498,0.095395654,-0.07345659,0.3197091,-0.04714329,-0.09125104
OAS1_0150,-1.389851,-0.26477823,0.86546063,0.49547467,-0.89773154,-0.8772899,0.30592498,-0.05892939,0.24153708,-0.38346675,0.45431247,-0.29486254,0.1527107,0.6783086,-0.60957175,0.17791289,0.18644267,-0.19353674,0.24394688,0.45851433,0.7064972,-0.11045327,0.6049334,-0.33187482,0.31556255,-0.38119614,-0.13674305,0.05942435,0.06599518,-0.31185332,0.37072897,0.49281618,-0.15166375,-0.0059672333,0.4511432,0.2882073,-0.43448094,-0.4887926,-0.46102205,0.10123357,-0.002994674,-0.52261144,-0.3889713,0.68924063,0.18511185,0.28958103,0.15624613,0.36030832,-0.14012283,0.16229545,-0.18412106,-0.07255739,-0.40135482,0.38365403,0.23951268,0.11340153,0.22464399,0.09590295,0.2500803,-0.06726878,-0.16609116,-0.40434718,-0.0036426238,-0.37835,0.08420324,0.12972495,0.21262728,-0.0080418335,-0.3756738,0.40109885,-0.36234906,0.007038611,-0.15871525,-0.03147447,-0.16317111,0.3683417,-0.06270263,0.31959802,0.42118973,0.46806997,0.40671897,0.03356621,0.23135392,-0.008267941,0.21379846,0.5032705,0.14758569,-0.063808575,-0.047710795,-0.15641902,-0.20805085,-0.08093769,-0.33293942,-0.24449278,0.45639923,-0.06687357,-0.060188692,-0.026765252,-0.066141605,-0.10284161,0.19955233,-0.4503153,0.13954514,0.10200603,0.3391469,0.5661323,0.23722215,-0.24873355,-0.029873619,0.07399943
OAS1_0151,-1.1775223,0.5158068,0.32682702,0.25542167,-0.3859295,1.2547798,0.392513,0.11161659,-0.4496948,0.20498225,0.1287017,-0.26716805,0.5602209,0.0932732,-0.50617325,0.58044297,0.2845452,0.43828082,-0.16108352,-0.2835099,0.6106381,0.20967841,-0.5036564,0.2895811,0.46053904,-0.20722704,-0.026994878,-0.29577124,0.06937564,0.08412027,-0.32446277,-0.31459498,0.42905226,0.16871582,-0.12850448,0.17402165,0.0007120439,0.25163046,0.5027949,-0.13845561,0.36009705,-0.14064367,0.35234147,0.017878914,-0.3355558,0.6492259,0.25653407,0.10675322,0.44650483,0.17417482,-0.48726672,-0.14538828,0.5353604,0.23459445,0.14362082,0.22077243,0.093978435,-0.6673521,0.8371705,-0.19450614,0.24766965,-0.030261183,0.13788587,0.08163273,0.05803598,-0.17095618,0.37647706,-0.28472647,0.17072517,-0.87464195,-0.03457783,0.055042107,-0.33767536,0.12842056,-0.12213539,0.5891825,-0.5459776,0.45985296,0.3319022,0.48468065,-0.37994495,-0.21780124,-0.008190702,0.065056026,0.10142199,0.15298347,0.13194366,0.31414616,-0.29454592,-0.23295285,0.14797239,-0.0049620573,-0.060269892,0.07317903,-0.36445466,-0.013877365,0.37107626,-0.31440395,0.22322217,0.07935891,0.031801283,-0.4380973,-0.2908339,0.7214283,0.29356703,0.46633273,0.26233223,-0.10323178,-0.09047845,-0.24901184
OAS1_0152,-0.97290754,-0.31961665,-0.49322134,-0.18084571,0.38424224,0.19632718,0.095076434,-0.5226713,0.84961474,-0.43784073,-0.058835346,-0.65548015,0.44830656,-0.21854526,-0.50556594,-0.5064172,-0.09950607,-0.023653882,0.1990685,-0.03834367,-0.15511271,0.057949618,-0.5790606,-0.029071389,0.38680768,-0.2932781,-0.16977243,-0.64090145,0.15855068,0.19289765,-0.047265902,0.16056888,0.048203453,-0.12397637,-0.23306765,0.3389289,-0.1716127,0.42282632,0.090825394,0.19568269,-0.1071383,0.4157485,0.36834243,0.09660101,-0.3662982,0.13824618,0.2790681,-0.27085406,-0.07972441,0.39714026,-0.095057115,0.10277606,-0.13625477,-0.42010623,-0.33860552,-0.37418738,-0.39537695,-0.02538996,0.16628489,-0.035884906,-0.097122006,0.14253712,0.12699649,-0.45422447,0.32807225,0.5554207,0.004123312,0.518607,-0.2771491,-0.09347035,0.14465483,0.0047473866,0.19066374,-0.22920734,0.3496469,0.45667446,0.6605681,-0.10938427,0.003510881,-0.16803806,0.5095373,-0.123169854,0.03379367,-0.036905523,-0.12076093,-0.14158443,-0.1375613,0.09159878,0.48474273,0.020731255,-0.015683133,0.038596157,0.3228873,-0.22553626,-0.26222456,-0.1705796,-0.49776757,-0.40319526,0.75387603,0.11609139,0.08237056,0.22498271,0.09302153,0.1860582,-0.072769575,-0.39638174,0.18020782,0.62120026,-0.33067456,0.122630976
OAS1_0153,-0.9876395,-0.91035557,0.89211327,0.044080682,0.12132967,0.26888204,-0.6430271,-0.43001488,-0.20954397,0.038576003,0.5609448,-0.21393521,0.022512626,-0.77861434,-0.735469,0.35770342,-0.5985341,0.21924499,-0.023744194,-0.37638313,0.38566107,0.011775339,0.061616134,0.26697254,0.031739384,0.20145713,-0.25971222,0.5805552,-0.12399578,0.38470617,0.24466719,0.06874434,0.21093701,-0.27658385,-0.16879107,-0.41537642,0.546308,0.035791684,-0.36233026,0.20178548,0.19685574,-0.77902955,0.09726151,0.0325659,0.10143938,0.22091916,-0.29879174,0.12148465,0.055321097,0.32174075,0.49322218,-0.34031445,-0.06751764,-0.1251333,-0.013917119,0.14572431,-0.044917256,0.1979596,0.06248785,-0.08928541,0.16291142,-0.55296576,-0.38828495,0.008760076,-0.34031636,0.21701357,0.35644507,0.14450982,0.813795,-0.36041865,0.18674843,0.01266805,-0.109047875,0.17002009,0.36121678,-0.046935674,-0.28996304,-0.074450724,-0.27090108,0.48528972,-0.07988172,0.4948224,0.03875655,0.0095942095,0.12123918,-0.46644115,0.12249106,-0.4503904,0.061528645,0.15934901,0.19706938,-0.023850443,-0.08759394,-0.18391909,-0.016057529,-0.110870376,0.041070297,-0.047347985,-0.38140368,-0.098710544,0.36108837,-0.10737896,0.0323072,-0.21044338,-0.31338128,-0.05616164,-0.15740632,0.065037236,-0.03739994,0.10798189
OAS1_0155,0.32833597,0.6963463,-0.49820045,-0.86025804,-0.13882552,-0.2617793,-0.5592059,-0.7380329,0.4952138,0.5895379,-0.4325412,-0.52264535,0.06716513,-0.35661793,0.5622298,0.24650872,-0.601118,0.16447245,-0.1690214,0.096120656,-0.06135888,0.19325647,0.61811733,-0.30881906,0.18180715,0.17773135,-0.18995352,-0.07883756,0.52893335,0.10165428,-0.13848329,-0.18805909,-0.053585943,0.2526915,0.87462413,-0.078884155,0.48193368,0.39049047,-0.20368682,0.6391695,0.21640861,0.5122685,-0.7222665,-0.037159085,0.05057324,-0.8247699,0.44311303,-0.5745928,0.098813415,0.13725898,0.17367668,-0.25875646,-0.32555845,-0.38052174,-0.12912166,0.19010659,-0.43491903,-0.12079144,-0.3393966,-0.07253189,0.39658532,-0.18335578,-0.26291588,-0.055764496,0.032107063,0.10314884,0.2180059,-0.26852027,0.004432466,0.4697483,-0.35183564,-0.20954059,-0.300683,-0.36032197,-0.33738494,-0.42665783,0.015848614,-0.22857486,0.5131217,0.010059424,0.06883095,0.13513395,-0.16150388,-0.36161512,-0.18765531,0.11871095,-0.12154055,0.006341165,0.081446856,0.50009364,0.084133774,-0.032914214,0.09012447,0.26164758,0.14768544,0.05712691,0.091301195,0.012073847,0.025983335,0.4809788,-0.030594522,0.00044220252,-0.13277997,0.05751424,0.3183856,0.16592297,0.34672022,-0.3877703,-0.14395966,-0.025238497
