patient_id,gfc_tra_PC1,gfc_tra_PC2,gfc_tra_PC3,gfc_tra_PC4,gfc_tra_PC5,gfc_tra_PC6,gfc_tra_PC7,gfc_tra_PC8,gfc_tra_PC9,gfc_tra_PC10,gfc_tra_PC11,gfc_tra_PC12,gfc_tra_PC13,gfc_tra_PC14,gfc_tra_PC15,gfc_tra_PC16,gfc_tra_PC17,gfc_tra_PC18,gfc_tra_PC19,gfc_tra_PC20,gfc_tra_PC21,gfc_tra_PC22,gfc_tra_PC23,gfc_tra_PC24,gfc_tra_PC25,gfc_tra_PC26,gfc_tra_PC27,gfc_tra_PC28,gfc_tra_PC29,gfc_tra_PC30,gfc_tra_PC31,gfc_tra_PC32,gfc_tra_PC33,gfc_tra_PC34,gfc_tra_PC35,gfc_tra_PC36,gfc_tra_PC37,gfc_tra_PC38,gfc_tra_PC39,gfc_tra_PC40,gfc_tra_PC41,gfc_tra_PC42,gfc_tra_PC43,gfc_tra_PC44,gfc_tra_PC45,gfc_tra_PC46,gfc_tra_PC47,gfc_tra_PC48,gfc_tra_PC49,gfc_tra_PC50,gfc_tra_PC51,gfc_tra_PC52,gfc_tra_PC53,gfc_tra_PC54,gfc_tra_PC55,gfc_tra_PC56,gfc_tra_PC57,gfc_tra_PC58,gfc_tra_PC59,gfc_tra_PC60,gfc_tra_PC61,gfc_tra_PC62,gfc_tra_PC63,gfc_tra_PC64,gfc_tra_PC65,gfc_tra_PC66,gfc_tra_PC67,gfc_tra_PC68,gfc_tra_PC69,gfc_tra_PC70,gfc_tra_PC71,gfc_tra_PC72,gfc_tra_PC73,gfc_tra_PC74,gfc_tra_PC75,gfc_tra_PC76,gfc_tra_PC77,gfc_tra_PC78,gfc_tra_PC79,gfc_tra_PC80,gfc_tra_PC81,gfc_tra_PC82,gfc_tra_PC83,gfc_tra_PC84,gfc_tra_PC85,gfc_tra_PC86,gfc_tra_PC87,gfc_tra_PC88,gfc_tra_PC89,gfc_tra_PC90,gfc_tra_PC91,gfc_tra_PC92,gfc_tra_PC93,gfc_tra_PC94,gfc_tra_PC95,gfc_tra_PC96,gfc_tra_PC97,gfc_tra_PC98,gfc_tra_PC99,gfc_tra_PC100,gfc_tra_PC101,gfc_tra_PC102,gfc_tra_PC103,gfc_tra_PC104,gfc_tra_PC105,gfc_tra_PC106,gfc_tra_PC107,gfc_tra_PC108,gfc_tra_PC109,gfc_tra_PC110
OAS1_0152,1.3120313,0.024275042,-0.5647116,0.21447219,-0.8373273,-0.32208136,0.24376689,0.1663593,-0.84323883,-0.03170686,0.4053213,0.4906315,-0.08693701,1.0435143,-0.04384426,-0.012877199,-0.7955851,0.5811156,0.090235636,-0.13894312,-0.11566073,-0.41196766,-0.013389888,0.27592415,0.5469213,0.15852958,0.046235774,-0.42668614,0.2915963,0.30639824,-0.30930385,-0.2788647,-0.055675026,0.32948372,-0.05585966,0.85856986,-0.10480878,-0.03127258,0.018476179,-0.31769893,-0.54477865,-0.24074784,-0.31273073,-0.28253016,0.28852934,0.03636326,-0.6418171,-0.14371248,-0.3093572,0.31071112,-0.24328071,-0.07961625,0.12714513,-0.013804542,0.4899438,-0.15902598,0.14705299,-0.34707898,0.077746876,-0.43735734,0.6583051,-0.20407368,0.056376327,-0.36587575,0.34813002,-0.29486707,0.27149042,0.017277153,-0.17766188,-0.34722242,-0.08279977,0.26978958,0.4863113,0.37271386,0.2523206,0.6243292,-0.15954687,-0.006947484,0.21516962,0.22165826,0.106164806,-0.13023326,-0.14007434,0.21538824,-0.7205307,-0.25749686,-0.3180557,0.47541344,-0.15949073,-0.12673965,0.065974735,-0.097999334,-1.0042211,0.26520383,-0.1310971,0.40650773,0.038103625,0.10950778,0.71870154,-0.30564636,0.33317047,-0.12227111,-0.22443385,0.012829794,-0.2256275,0.26535,0.13582271,0.4459424,0.39940792,-0.3068331
OAS1_0153,0.67464393,0.8170503,0.7907356,-0.63783115,-0.19425645,-0.89656365,-1.0568665,0.63499546,-1.007002,0.23972133,-0.15379927,0.52755797,1.5663834,0.24798624,0.41781163,0.759797,-0.55212533,0.27385175,-0.04119029,-0.62919253,-0.5382352,-0.42805323,-0.09079581,0.12886882,0.001900745,-0.21271123,-0.26014307,0.21839741,-0.8662416,0.2714057,0.3812622,-0.9744018,0.08095114,-0.7157161,1.0018269,-0.12613729,-0.36982915,0.30228475,-0.7062331,0.13649169,-0.10730577,-0.33386675,-0.083345614,0.24420269,-0.42181805,0.4854524,0.27176753,0.3303358,-0.20632917,-0.26099515,-0.87977767,0.23018962,0.20852306,0.17322916,0.3244319,-0.12752889,-0.34136653,-0.50868165,-0.543566,-0.48349705,-0.76796144,0.12022475,-0.22241865,-0.4751385,-0.13134319,-0.50633097,-0.4984873,0.3728422,0.30497232,0.089890726,0.73953813,0.45114204,-0.67120385,-0.38209334,0.4497959,-0.61468107,0.051991027,-0.28289795,0.6782229,-0.17699479,-0.48778337,-0.5553308,-0.06946681,-0.15670104,0.26219752,0.045537546,-0.2513562,0.42200956,0.282649,0.3666749,0.38190576,0.124072984,0.032582298,-0.682111,0.48786595,-0.37515903,0.2630534,0.23984498,-0.41246507,0.099029735,-0.36302167,-0.042114165,0.08709023,0.08948568,-0.5816986,0.15746309,0.001740867,-0.27966812,-0.14630282,-0.29355508
OAS1_0155,0.0044639353,1.0940984,-0.8047404,1.2134515,-1.3903439,0.07809694,0.07166428,-0.3752365,0.2439032,-0.42054293,0.37172854,0.29262856,-0.6045122,-0.18463336,0.2490595,-0.089652725,-0.22473288,0.059193287,0.28386214,0.14518654,0.36284733,0.007095716,-0.41562515,0.06193464,0.35704523,-0.23706049,0.34509212,0.87796706,-0.3047207,0.23181252,0.4417865,-0.73776084,-0.6866069,0.23984818,0.19307564,0.24124472,0.002175824,0.6537389,0.19366379,0.1950037,0.22034858,0.38880867,0.5608958,-0.09449636,0.6022718,0.35881197,0.25031978,-0.09678513,0.23536389,-0.23720177,-0.46368715,-0.40366858,0.2282786,-0.47068694,-0.1228163,-0.13019876,-0.14532287,-0.33403397,0.04464373,-0.46283245,0.0017981286,-0.037945375,-0.101714626,-0.18334867,0.4460832,0.17064282,-0.05595371,0.0148221,-0.39493597,0.2876722,0.012530406,0.2526109,-0.5887012,-0.47064358,-0.12501013,-0.054800965,-0.35667494,-0.3861556,-0.14826196,0.8404271,-0.32152006,-0.04612176,-0.035857737,0.22385214,-0.06040091,-0.08436824,-0.18594834,-0.19625844,0.09327239,-0.085195154,-0.023208225,-0.7767106,0.111502916,0.2631168,0.5395907,0.3512919,-0.45228574,0.3306198,0.06751623,-0.09405972,0.21527521,0.2043435,-0.54398906,-0.06675215,0.0083531365,0.16008088,0.10651677,0.15206774,0.61127716,0.019981287
OAS1_0156,0.77680033,-0.54327077,-0.6400943,-1.4507787,0.38996953,-2.104388,0.8779034,-0.060341533,0.25523406,-0.008538226,-0.25437143,0.22930732,-0.12394353,-0.265882,0.0014484068,0.4474265,0.38101968,-0.6110442,-0.7728023,0.034669593,0.3176443,0.86429876,-0.4358736,-0.15414366,-0.53393865,0.36987138,-0.5742395,0.22150695,-0.58690137,-0.2536951,0.3313234,-1.381859,-0.35667965,0.548443,0.24231495,0.31720188,0.4062713,-0.13218907,1.0620786,-0.2874659,-0.2681871,0.012384716,0.011016321,-0.03545354,-0.3074688,0.030754328,0.2782504,0.23855866,0.5709468,0.555449,-0.3905561,-0.70398974,-0.1812696,-0.13932924,0.26052818,0.31592998,-0.16831575,0.014793902,0.4496551,0.17688793,0.7045276,0.3935774,0.35151765,0.4781511,-0.41434744,0.45348907,0.33265838,0.163608,0.2040748,-0.22599728,-0.007470764,-0.08478411,-0.3477322,-0.17677411,-0.4680122,0.46233425,-0.36227018,0.018740091,-0.20099327,0.4498323,0.34277612,-0.042755324,-0.2093594,0.9143501,-0.12337738,0.31323627,-0.029372022,-0.481287,-0.10732251,-0.019701563,0.22634976,0.315656,-0.24608587,-0.15457445,0.3030624,-0.4375805,0.15836962,0.113130815,-0.11765703,0.29274905,-0.06255515,0.40319934,-0.26729786,-0.029251816,0.0735568,-0.41536668,-0.005792082,-0.4722291,-0.08532487,-0.017745705
OAS1_0157,0.58532447,1.1463289,1.1819266,1.5304259,1.2788609,1.0782485,-1.0862606,-0.09560844,0.6846375,0.50089866,-0.3253757,0.29893336,-0.4499021,-0.80195504,0.3905801,0.22919907,-0.6911163,0.15108232,-0.50610363,0.6169378,0.44901147,-0.5382499,0.4195898,0.9704665,-0.29449463,-0.6295714,-0.32362148,-0.013888713,0.5416428,0.46848056,-0.009990691,1.3412067,-0.11376471,-0.2616769,-0.37445918,-0.19570802,-0.40337428,-0.40233657,-0.6106175,0.048883762,-0.27176782,-0.833164,0.29415298,0.5212615,-0.65278053,-0.20483993,0.16951771,0.57265645,-0.099977955,0.22845204,-0.48257342,0.08161127,-0.23886949,0.39896747,-0.15804875,0.4761077,-0.5287155,0.39988112,0.50320035,-0.66325665,0.46474314,0.013619389,0.18438137,-0.273592,0.03736216,0.4880389,-0.49003986,-0.18077879,-0.5893658,-0.25851724,-0.103733756,-0.19127393,-0.5672058,0.09031695,-0.06540097,0.077713214,-0.7571296,-0.44906643,0.3667169,-0.019184196,0.31927928,0.00065820594,-0.8319855,0.15113787,-0.5985531,-0.43600255,-0.10194686,-0.025120607,-0.10541827,-0.4520038,-0.6669026,-0.62182266,-0.355223,-0.2496296,-0.005266234,0.15396285,0.5879801,-0.02945999,0.06439763,0.07752341,0.13188225,0.07696165,-0.138316,-0.05853349,0.029844865,-0.23021032,-0.3656261,-0.07269194,-0.4399474,0.22256352
OAS1_0158,-2.328082,0.50457746,-0.44081208,-1.2036351,0.6993621,-1.2707387,-1.8565167,0.7018465,-0.63173497,0.38009366,0.29239392,0.06996238,0.2560514,0.029753651,0.21197346,0.066615514,0.1949316,-0.72872525,0.21260913,0.06409755,-0.41100496,0.22523335,0.041058227,-0.23009934,-0.5675976,-0.23936427,0.65750605,-0.15401481,0.3536108,0.09290389,0.08654295,-0.22680391,-0.13652618,0.3745742,-0.21988666,-0.071906626,0.69791573,0.13672316,0.26195073,0.19527522,-0.13045985,0.21614146,0.42344016,0.21337304,0.0063089537,0.5298251,-0.1308185,-0.08329439,-0.5807623,-0.33396518,0.49170664,-0.17012289,0.1432167,-0.273379,1.0212587,0.41413304,0.26151454,-0.16789137,-0.6989934,0.20444159,0.30722573,0.41174215,0.1157324,1.3647304,-0.14164402,-0.23896873,0.80225754,0.15292521,-0.385643,-0.0987454,1.1039635,0.1825018,-0.58331895,0.45564955,-0.011559939,-0.05909222,-0.7479889,-0.6160327,0.07234991,0.36988553,-0.25427154,-0.5667988,0.03004661,0.23145217,-0.20970882,0.019339977,0.18118262,0.40380886,0.0008449352,-0.6041979,-0.21190943,-0.65688777,0.43774137,0.1849563,0.089628026,-0.38840333,-0.4405292,-0.0820062,0.11229096,-0.16170052,0.35610473,-0.028117487,0.002503044,0.069366924,0.43196186,-0.32034737,-0.47350863,0.5703985,-0.47202992,0.25831094
OAS1_0159,1.3777766,-0.17264628,0.29012418,0.3535442,0.97821337,0.86212367,-1.0207776,-0.03159085,-0.068402715,-0.4244131,0.8000623,-0.70714396,-0.30825773,1.1361504,0.24186908,0.995423,0.32315433,-0.11428134,-0.588503,-0.5456322,-0.16617058,-0.37512377,-0.6992452,0.17034625,0.29948214,-0.69862586,-0.05293442,-0.35375285,-0.23056036,0.45506677,0.51772517,0.2231505,-0.37326786,-0.3714987,-0.67795694,-0.70506406,0.56675214,-0.13138534,-0.5607886,0.6858973,0.16040668,-0.27377227,-0.4268932,0.3271062,0.032754734,-0.7031317,0.022996962,-0.22488974,0.3265824,-0.19218029,0.22271419,-0.26909795,0.26649058,0.36949456,0.123169936,-0.10664804,0.51438695,-0.1714495,-0.8080139,0.3987905,-0.279594,0.8459009,-0.43352687,-0.20604365,0.19449751,0.4678026,-0.3014962,-0.07186447,0.02195925,0.27581826,-0.061965723,-0.08617018,-0.41111165,-0.22190009,-0.079391524,-0.20960794,0.6006407,0.1896435,-0.065852515,0.71671796,0.21060234,-0.36950722,-0.18078972,-0.44414765,0.9488026,0.4899739,-0.23169732,-0.014525237,-0.29656687,0.3432077,0.26603714,0.3588298,-0.41891515,-0.234108,-0.5100443,-0.20087218,-0.19539626,-0.28964177,0.08355457,-0.031339787,0.029394632,0.2524556,-0.47463223,-0.15991339,-0.2888825,0.19914773,0.27936605,0.4101033,-0.10871164,-0.0010730568
OAS1_0160,-1.3296599,0.73065436,0.13716845,-1.5416694,-0.5354579,-0.9662698,-1.8302661,0.50095904,-0.2936576,0.89106166,0.62802595,0.41885564,-0.6299521,-0.7017563,-0.04802701,-0.08528645,-0.15877512,-0.57932365,-0.28908908,-0.10072542,-0.035588942,1.2017026,-0.07596917,0.2463288,-0.82033443,-1.7111416,-0.08338515,0.23706661,-0.23685147,0.086537115,0.0009149736,-0.046267398,0.12593341,0.65433306,1.1515672,0.7870835,0.7952299,-0.07039738,0.23181863,-0.08385865,0.20266597,0.45506904,0.4740797,-0.18063422,-0.13900942,0.54353344,-0.5406312,-0.4126076,-0.3428993,-0.6551021,-0.08009103,-0.16513757,0.4009021,0.17536867,-0.33292502,-0.90884835,0.5158673,0.11409631,-0.522058,-0.11694073,-0.008341691,-0.08720087,-0.63856906,0.14410385,0.023590187,-0.16452204,-0.553296,0.8217917,-0.29698485,0.028180275,-0.39655593,0.11338239,-0.2308143,0.61912364,0.3639863,0.16458344,-0.11592288,0.097361125,-0.22283094,0.6335973,-0.13786857,-0.56910646,-0.720738,-0.055460956,0.1262463,-0.72073364,-0.0060167364,0.7876493,-0.08785708,0.17145628,0.1241616,0.4163923,-0.37270856,0.5248495,-0.036047053,-0.02150133,0.46560067,0.17828783,-0.63243425,0.193425,0.17721303,0.07637692,-0.16809574,-0.7890754,0.16842431,0.110749334,-0.030063732,-0.08987748,0.13008049,-0.13040777
OAS1_0161,-0.4915282,-1.4442363,0.01859911,1.9304383,-0.22751531,0.30678537,-0.5272146,0.50690633,1.3260089,0.57943714,0.12929775,0.10720586,0.9864101,-0.35067067,-0.28268504,0.5462078,-0.18387955,0.13411927,0.23516674,0.13865872,0.5757549,0.8940475,-0.6168396,0.36537567,0.8483245,0.34885994,0.22409618,0.032614816,-0.2860813,-0.36362073,-0.19124623,-0.14909768,0.04800425,-0.29486963,-0.41813642,0.63111335,-0.474318,-0.07363095,0.95794445,-0.89384204,0.20568569,-0.22143479,-0.18095209,-0.33566794,-0.12115116,0.16236007,0.24091142,-0.4059947,-0.014613478,-0.4824024,-0.18868104,-0.11781221,0.8454877,0.25998563,-0.24907206,0.015955046,0.042500056,0.29808813,-0.5918175,-0.15861945,-0.28977787,-0.23944415,-0.79135114,-0.08312919,-0.5887839,0.16553013,-0.25225255,-0.5235323,0.29186267,-0.49549457,-0.15166087,-0.13391331,-0.0062284516,0.090647124,0.023493819,-0.18265325,0.03848204,0.34074035,0.509999,0.03134777,-0.052063156,-0.26672497,-0.47026077,-0.5792865,-0.03157497,0.30381063,0.5695184,0.12266488,0.6305684,-0.015358557,0.11027881,0.17962596,-0.20257123,0.11737776,0.17616911,0.5607336,0.19576293,0.13194717,0.47124302,-0.12725191,-0.60695744,-0.5391149,0.45534286,-0.59247833,-0.018370567,0.090734884,-0.13600409,-0.014692903,0.07352528,0.61500263
OAS1_0162,2.2815661,2.224676,1.1770544,0.712163,0.28559908,0.26199186,-0.49156326,0.4421462,-0.77953285,-0.46967953,0.3766562,-1.3275267,0.25123805,-0.34974498,0.16305238,-0.8946547,1.0151497,-0.36953947,0.084785484,0.86464953,0.044601277,-0.16970061,-0.48726618,-0.015405281,0.6553376,0.15712135,0.14719076,-0.76954716,0.79379225,-0.6347272,0.3111481,-0.29935166,-0.0720847,-0.2349743,-0.32827336,0.04562513,-0.35867363,-0.03585914,0.37805638,0.3461658,-0.23690958,-0.4441146,-0.2885338,-0.2119338,0.22795154,0.12342829,-0.26853916,-0.8278427,-1.2288222,0.24517028,0.41420332,-0.5267268,0.35982868,-0.53308266,0.08100138,-0.15975831,-0.41250336,-0.3625119,0.15838173,-0.5938296,-0.48341787,0.17834659,-0.31178442,-0.47007778,-0.023268433,0.027194072,-0.18694301,0.24390867,-0.16857971,0.046703964,0.33409643,-0.20317313,-0.609422,-0.30379558,-0.17298535,-0.22764826,0.020979606,0.70957303,-0.47240257,-0.12780684,-0.36732796,0.18435994,0.22909915,-0.14158979,-0.19107434,0.12794071,0.4289826,0.07230227,0.029974248,0.34198642,0.076700926,0.13465083,0.80833423,-0.16423301,-0.17013264,-0.36412624,-0.08978976,-0.6869235,-0.2741078,0.42864996,-0.36936495,-0.18474574,0.12271027,0.2744859,-0.27800062,-0.04645294,0.43769443,-0.009705834,0.029794468,0.112807125
OAS1_0163,0.95275575,-1.2338632,-0.9173369,-0.4919791,-0.42700097,-0.34481534,0.74784446,0.58713675,-0.3199666,-0.5439296,0.11681525,0.22107919,-0.24031991,1.2135807,0.05174534,-0.46612388,-0.537559,0.39455324,0.49475747,-0.50446516,0.34492266,-0.034722418,0.6039624,-0.16991876,0.31706434,-0.08662038,-0.22560434,0.2238915,0.32217225,0.04715985,-1.0706019,-0.65628344,0.53600436,0.35102218,0.08387204,-0.3403194,-0.5250377,0.10255967,0.2999049,-0.10956437,-0.29681846,0.0025721835,-0.031170765,-0.45860207,0.5424126,-0.3198477,0.2731783,0.34344932,-0.24668379,0.49578598,-0.8707927,0.4589072,0.253092,-0.55543363,0.16473924,-0.10721058,-0.18762802,0.2974639,-0.9405295,-0.054193553,-0.082463525,0.23168455,-0.0852221,0.32059914,-0.59763753,-0.32248884,0.15989009,-0.20411843,-0.74031234,0.42648396,-0.35168946,-0.31538275,-0.5626585,-0.15929483,0.27053776,0.29065672,-0.08995793,0.70423245,-0.19165485,-0.3529586,0.7569414,-0.29405063,0.099461555,-0.41809595,-0.042283215,0.1486441,-0.09576289,-0.22131038,-0.16285136,0.10818096,0.026162064,0.43114358,-0.064728804,-0.27611092,0.09268899,-0.058273163,-0.006288978,0.4049682,-0.16047081,0.47997808,0.5490849,-0.12924303,0.5048984,0.0216753,0.10280708,0.06092756,0.27568087,0.17150658,-0.08079955,-0.041720815
OAS1_0164,-1.420096,-1.9445393,0.532381,1.1614542,0.32610354,1.1855348,-0.6488146,0.23203376,0.8257274,-0.34159562,-0.38586697,0.09536427,0.32130793,0.23431414,-0.7551737,0.56512517,-0.3361803,-0.32208976,0.60101146,-0.33904898,0.3088951,0.55066067,0.021659128,-0.5133739,-0.50542873,0.25341457,-0.21215227,-0.26625094,0.31412324,-0.8684955,-0.8722821,-0.16361716,0.5115509,-0.5776561,-0.2830251,0.603001,1.3767987,-0.64100784,0.075564176,-0.053100962,-0.34286636,-0.30091015,-0.38524207,-0.8152623,0.23993546,0.29213327,-0.7775705,-0.13284345,-0.31811753,-0.081792794,-0.14774236,0.43003416,0.09062334,-0.10556734,0.71238357,-0.11724961,0.6325374,0.8871067,0.096830085,0.00046171967,-0.24212432,-0.038130827,0.42872936,0.2869718,0.01053433,-0.4150595,-0.543887,-0.10852269,1.3269374,-0.3239856,-0.05383497,0.85125256,-0.38884464,0.21363303,-0.19772428,-0.7245396,-0.14107054,-0.49417844,-0.09835196,-0.18322818,-0.27430212,0.39826712,0.46003854,0.1643984,-0.35822126,0.5262499,-0.1780263,0.57204205,0.2972895,0.20236488,0.064144745,-0.30414847,-0.41847888,-0.3675566,0.15196496,0.33273393,-0.24567671,0.39528206,-0.13327193,0.12311002,-0.09429921,-0.5301068,-0.19333485,0.267718,0.24548583,0.24244708,0.027678667,-0.6342079,0.38914493,0.012160436
OAS1_0165,0.73392016,1.1421841,0.028482616,-0.09206446,0.3819319,-1.9539182,-0.4282854,-0.103942834,0.6852599,0.13214438,0.1527112,0.1288999,-0.07620523,0.5534304,0.097108275,0.3562984,0.6205442,0.47362256,-0.82104474,-0.7497706,0.10909831,-0.3016476,0.06555784,-0.7880876,0.103396885,-0.2232036,-0.5191483,-0.44615602,-0.8124562,-0.56911534,-0.021589011,-0.5900599,0.17401463,0.24141863,-0.31770292,0.08369445,0.19869809,0.6207135,0.3307689,-0.18998925,-0.6633331,-0.9584964,-0.25035298,-0.92738795,-0.22007856,1.1888828,-0.29060632,0.18372688,-0.3500078,-0.1577125,0.2645467,-0.28241304,-0.38065815,0.84762967,0.54836386,-0.63007057,0.26857695,0.11728975,-0.06520557,-0.26781008,0.68704623,-0.47264352,-0.46165282,-0.27430627,0.43349034,0.18029794,0.05974157,0.08038525,-0.17558783,-0.08028606,0.22372663,0.15252627,0.22140403,-0.66664743,-0.02196505,0.122958675,-0.0061052293,-0.18762352,-0.061984196,-0.15440163,-0.17945638,0.14844234,-0.5437489,-0.11865796,0.14785726,-0.30479196,0.36418775,0.10797675,-0.53972733,0.16538407,0.13739589,0.021490544,-0.15865785,-0.009805978,-0.23434138,0.5641289,-0.3404387,0.18274635,-0.07761725,0.26699844,0.25129357,-0.43459573,0.35972098,0.19118685,-0.18508923,0.5592496,-0.38990375,0.19154969,-0.030740412,-0.10256838
OAS1_0166,-0.8317155,-0.18516304,-0.12883621,1.0829378,0.0029699246,-0.69096303,-0.28840283,0.026548766,1.1787753,-0.2566487,-0.2549641,1.2386826,0.57543075,-1.0904055,-0.00801621,0.1250176,-0.6284146,-0.207748,0.09457753,-0.14000717,-0.12130378,0.39877522,0.15519646,-0.041332595,0.075630955,0.45442683,-0.65155673,-0.2797806,0.52071744,-0.054522708,-0.0035478936,0.6920101,0.004366536,-0.045435295,-1.3633547,-0.041755155,0.14767753,0.41533712,0.050470453,-0.7769946,0.18483157,-0.60589975,0.3849549,0.32747167,-0.103520274,0.37291485,0.5002388,-0.052090764,-0.34106383,-0.14578448,0.5479209,-0.051704615,0.8682401,0.12837195,-0.10773525,-0.084873915,0.5397515,-1.1750101,-0.39415243,-0.7925239,-0.036327202,-0.697411,-0.9125388,0.08596212,0.23417655,0.23961115,-0.1511096,-0.5679962,-0.2856827,0.16940008,-0.63860697,0.015213222,0.041521434,0.2537062,-0.04635168,-0.1708781,0.08485255,-0.11665261,0.054195356,0.67489004,0.32954565,0.38193196,-0.52631795,0.3401686,-0.6392995,0.38474151,-0.21253975,-0.9475313,0.51431954,0.32076725,0.28654683,-0.25312486,0.22313768,-0.7592831,0.09433226,0.23957074,0.023450628,-0.31738037,-0.36657724,-0.003827277,-0.45067403,-0.20597401,0.107126,-0.56527305,0.06739409,-0.12182416,-0.13580325,-0.0107994545,0.1113524,-0.11872928
OAS1_0167,2.604493,2.2597206,0.9378556,0.3389553,0.6719427,-0.23472524,0.37725788,0.2572207,0.23371023,-0.3603739,-0.030685363,-0.7591321,0.7513494,-0.4948737,-0.40129253,-0.75789726,-0.04797905,-0.18662265,0.8956279,0.83628416,-1.3579711,0.23134069,-0.37261507,-0.5535986,0.49144354,-0.19885549,0.060423214,-0.4726303,0.475664,0.49748266,-0.20311241,-0.09531462,0.3984418,-0.39497504,-0.13635625,-0.16775663,0.5607885,-0.3805774,0.018161362,0.6531173,0.04338378,0.017625948,-0.017511502,0.24423327,0.7213926,-0.020023596,0.28708225,0.109891586,-0.052621514,-0.09632152,-0.1008232,-0.3092214,-0.47664893,0.5971261,0.2992254,-0.4012773,-0.37137046,0.042329602,0.15502194,-0.0080399085,0.9824869,-0.020557664,0.22629568,0.17237884,-0.018144062,-0.39140752,0.14683667,-0.03626391,0.3622424,-0.08605087,0.37184888,-0.2713863,0.32059738,0.3844898,-0.159876,-0.4589207,0.21979034,0.15530033,0.44462562,-0.05850802,-0.08262623,-0.06511104,-0.46735463,-0.022158833,-0.03187623,-0.33663008,0.55450296,-0.0034501497,-0.39380556,0.027477901,0.27818152,-0.32022855,-0.37712756,-0.1706333,-0.09325171,-0.15592556,-0.17275384,0.18646821,0.20490025,-0.026399352,-0.27451822,-0.10743872,0.37551397,0.16241385,-0.30652514,-0.43116444,0.1926406,0.44137755,0.31741327,-0.01882524
OAS1_0168,1.0957186,-0.59665394,-0.9874471,-0.012891026,-0.6831346,-0.64962983,0.36106765,-0.21427394,0.27885783,0.1690528,0.8316877,-0.08827671,-0.9140211,0.049973704,-1.4641162,0.7043362,0.036531594,0.08982195,-0.17080124,0.07891149,0.11760806,0.7020293,-0.118515424,-0.6027074,-0.23795995,-0.3011649,-0.39109537,-0.20152467,-0.044020973,-0.4948774,0.010368879,0.28969142,-0.6401561,0.15033677,0.3464969,-0.2860219,0.023729458,0.23695883,-0.0074910214,-0.38958007,-0.27113098,0.06961829,0.5237892,0.3433098,0.3391383,0.3366162,0.117078476,-0.29506955,0.43912032,0.3486835,0.27055344,1.3571194,-0.11099238,0.31838694,0.45709082,0.3803856,-0.21751499,0.12471571,-0.20025216,0.03300538,-0.11532354,0.470994,-0.39177448,0.42263433,0.52533466,0.37660766,-0.24258709,-0.1760583,0.84516174,0.18995574,0.05375224,0.81350315,0.260011,-0.09548193,-0.30199468,0.16736746,0.7259493,0.54191947,-0.13255292,-0.85002667,-0.2596263,-0.29398683,-0.35080934,-0.47736335,-0.06441284,-0.00496952,-0.19208121,-0.5076258,-0.17135803,-0.49979714,0.6389478,-0.47681764,0.012791425,0.029884677,-0.14449331,-0.6534038,-0.1285343,-0.10122674,-0.12520337,0.12247193,0.2381287,-0.24588685,0.053740133,0.0027617621,-0.12346815,-0.011480507,0.20081927,0.18041693,-0.035654683,0.26192942
OAS1_0169,-2.125298,0.24110578,-1.7454545,0.5717764,1.6358789,1.1912638,0.7739257,0.544549,-1.1724296,0.049239732,-0.6900351,0.14432512,-0.024031566,0.34372994,-0.79751205,-1.3804716,0.65541846,0.31722784,-0.57416624,1.839171e-05,0.11107559,0.5197082,-0.51586854,-0.28273132,-0.12054254,0.1829798,0.70062673,-0.10041524,-0.7062771,-0.22217071,-0.4811076,-0.56758195,-0.47907957,-0.10351679,-0.3580392,-0.3736799,0.041949775,-0.10993039,0.506457,-0.25304595,0.8118114,-0.35382485,-0.01690751,0.26450413,-0.23618245,0.12329903,-0.49225995,-0.3781841,-0.080238044,0.06786862,0.004279254,0.2636189,-0.4020004,0.0319074,-0.6871601,0.074186794,-0.06780333,0.3712924,0.58160794,-0.31178483,1.0540264,-0.6164509,0.87171847,0.4771856,0.11183527,0.1251405,0.26369247,0.10655617,0.039925687,0.147448,0.365914,0.24937667,-0.19325325,0.2580779,0.27596056,-0.6671721,-0.08871103,0.055408135,-0.5347647,0.046422493,1.0369148,-0.06329255,0.2304469,0.33622873,-0.09834304,-0.33249325,0.39260033,0.058035653,0.35947728,0.23100394,0.6354525,-0.16905259,-0.00362015,-0.045395836,-0.08684835,-0.08083947,-0.029326094,-0.17281686,0.26685202,0.17316593,0.2950599,0.1016685,-0.06264916,-0.4187619,0.111507095,0.6063733,0.4521217,0.47129896,-0.66052663,-0.14568494
