patient_id,gfc_sag_PC1,gfc_sag_PC2,gfc_sag_PC3,gfc_sag_PC4,gfc_sag_PC5,gfc_sag_PC6,gfc_sag_PC7,gfc_sag_PC8,gfc_sag_PC9,gfc_sag_PC10,gfc_sag_PC11,gfc_sag_PC12,gfc_sag_PC13,gfc_sag_PC14,gfc_sag_PC15,gfc_sag_PC16,gfc_sag_PC17,gfc_sag_PC18,gfc_sag_PC19,gfc_sag_PC20,gfc_sag_PC21,gfc_sag_PC22,gfc_sag_PC23,gfc_sag_PC24,gfc_sag_PC25,gfc_sag_PC26,gfc_sag_PC27,gfc_sag_PC28,gfc_sag_PC29,gfc_sag_PC30,gfc_sag_PC31,gfc_sag_PC32,gfc_sag_PC33,gfc_sag_PC34,gfc_sag_PC35,gfc_sag_PC36,gfc_sag_PC37,gfc_sag_PC38,gfc_sag_PC39,gfc_sag_PC40,gfc_sag_PC41,gfc_sag_PC42,gfc_sag_PC43,gfc_sag_PC44,gfc_sag_PC45,gfc_sag_PC46,gfc_sag_PC47,gfc_sag_PC48,gfc_sag_PC49,gfc_sag_PC50,gfc_sag_PC51,gfc_sag_PC52,gfc_sag_PC53,gfc_sag_PC54,gfc_sag_PC55,gfc_sag_PC56,gfc_sag_PC57,gfc_sag_PC58,gfc_sag_PC59,gfc_sag_PC60,gfc_sag_PC61,gfc_sag_PC62,gfc_sag_PC63,gfc_sag_PC64,gfc_sag_PC65,gfc_sag_PC66,gfc_sag_PC67,gfc_sag_PC68,gfc_sag_PC69,gfc_sag_PC70,gfc_sag_PC71,gfc_sag_PC72,gfc_sag_PC73,gfc_sag_PC74,gfc_sag_PC75,gfc_sag_PC76,gfc_sag_PC77,gfc_sag_PC78,gfc_sag_PC79,gfc_sag_PC80,gfc_sag_PC81,gfc_sag_PC82,gfc_sag_PC83,gfc_sag_PC84,gfc_sag_PC85,gfc_sag_PC86,gfc_sag_PC87,gfc_sag_PC88,gfc_sag_PC89,gfc_sag_PC90,gfc_sag_PC91,gfc_sag_PC92,gfc_sag_PC93,gfc_sag_PC94,gfc_sag_PC95,gfc_sag_PC96,gfc_sag_PC97,gfc_sag_PC98,gfc_sag_PC99,gfc_sag_PC100,gfc_sag_PC101,gfc_sag_PC102,gfc_sag_PC103,gfc_sag_PC104,gfc_sag_PC105,gfc_sag_PC106,gfc_sag_PC107,gfc_sag_PC108,gfc_sag_PC109,gfc_sag_PC110
OAS1_0067,0.60849744,0.27835038,1.3944489,-1.1881816,-0.40350327,1.3491982,0.033861265,-0.01803997,-0.8131459,-0.062310874,-1.1601771,-1.0185381,0.03094078,-0.17615259,-0.16287094,0.28015426,0.5067251,0.34555647,0.25327936,0.13364649,-0.12074509,-0.20606035,-0.097466946,1.1857537,0.06276854,0.31486875,-0.29943433,0.09512246,0.03811822,-0.56890106,0.45239848,-0.65946007,0.3674504,0.47890204,0.8704533,0.76723737,-0.3853188,0.11094097,0.28456172,0.45647916,0.5709998,0.5712283,0.62572587,-0.6033815,0.14120783,0.3471176,-0.45835656,0.3092757,0.25252345,0.8623228,0.5570683,0.5575153,-0.38091883,0.11366903,-0.05137365,-0.1053756,0.28433815,0.39840654,-0.46768987,-0.9758963,0.12361066,-1.0324404,0.08461644,-0.4431867,-0.4389527,-0.4443025,-0.49865532,-0.02388682,-0.6159481,-0.8976694,0.5517448,-0.35091045,0.10111665,0.44172335,0.53851664,-0.15324166,-0.10825209,-0.14317614,0.19754656,0.01404382,0.3688434,0.2446304,0.10541513,-0.06178004,0.42914993,0.010244661,0.2679491,0.5343524,0.15328714,-0.33002105,0.22441153,0.43480298,-0.1646698,-0.18713431,0.47815594,0.20097572,-0.42811513,0.39280185,0.6769427,0.28802568,0.17628066,0.44301337,0.06429716,0.2648708,-0.07006722,-0.15776989,0.083340146,0.03826529,-0.6145976,0.05215989
OAS1_0068,-0.48282486,0.07728931,-1.0119673,0.00028611542,0.77375954,0.22747064,-0.91760564,0.3627772,-0.322875,-0.96976507,-1.0157592,-0.5093777,-0.06292898,-0.38271976,0.7415571,0.11864591,0.4817631,0.05454606,-0.22821417,0.23690608,-0.26600596,0.3384265,-0.2970098,-0.20743322,-0.9269022,-0.79361075,-0.2255013,-0.37764075,-0.33734068,-0.763761,0.12435213,0.6214248,0.4845849,-0.57571906,-0.9350848,0.15036274,-0.062271968,-0.26214612,0.054100815,-0.77426946,-1.8015848,-0.7673603,0.16437653,-0.64033,-0.5686859,0.67308605,-0.35917404,0.009442726,-0.4493644,0.39291075,-0.14071319,-0.35225084,0.25553238,-0.0342233,-0.074318886,0.032903712,-1.0930179,-0.52656126,-0.25875032,0.6938531,0.72906524,0.2671212,-0.14488849,-0.41828057,-0.3061509,0.722545,0.37745664,-0.2838051,0.1198382,-0.028946694,-0.04804822,0.5330792,0.21874398,0.24879031,-0.21059376,-0.32239878,0.5601754,0.091801405,-0.021086315,0.15506716,0.2834862,0.01283868,-0.09508532,0.5630438,-0.3140714,-0.29744962,-0.40615183,0.32401133,-0.35448512,0.23496056,0.6885204,0.612027,-0.0274523,0.1357072,-0.18935293,0.15538387,0.30805427,0.16334815,0.30297008,-0.2350287,0.015977668,0.35265443,0.17338085,-0.111076474,0.22205918,-0.52687645,-0.021057794,0.40557477,0.5599886,-0.3866573
OAS1_0069,2.175242,0.26053604,0.9532197,-1.0405294,-0.007460387,-1.2712516,1.0422087,-0.80002475,-0.15511926,0.5270727,-0.24312381,0.4070098,0.83458525,0.7038147,-0.22481194,-0.17695966,-0.7865785,-0.31421524,0.40265673,-0.18924882,0.18086599,-0.3376589,-1.13277,-0.2908089,-0.5140664,-0.34143025,0.3938169,0.02838274,-0.6182513,0.36637163,-0.35572264,-0.36804157,0.59242105,0.13044193,0.07958514,-0.45373237,0.6902172,-0.47344738,0.59229124,-0.07994978,-0.06332544,-0.15248781,-0.35323712,-0.53759706,0.023965804,-0.680426,0.030499429,0.0056915334,0.25398174,-0.06086042,0.0847075,-0.4799967,0.17239268,-0.11877966,0.7362611,0.28152615,0.16072766,-0.32677495,0.41058007,0.37174624,-0.5041188,0.062174704,-0.85216695,-0.31137443,-0.41494042,0.3790019,0.20508161,0.093330294,-0.02180349,-0.40507194,0.22990413,-0.45058075,0.13384522,-0.35637474,-0.5987791,0.016227674,0.35500547,0.32288846,0.19057152,0.56284773,0.2721235,0.39254165,0.122568816,-0.19979642,-0.16201699,-0.35241905,-0.30320835,-0.35504073,-0.09688138,-0.37700304,0.030664647,-0.541488,-0.36378503,0.44563186,0.009433889,0.06617519,0.17437941,0.10375053,-0.44452146,-0.21695462,-0.2765775,-0.36938068,-0.45526,0.18215649,0.0942578,-0.2252417,-0.07841237,0.23850621,-0.3137991,-0.4755502
OAS1_0070,2.0203512,0.14840914,0.49162102,0.48539752,0.06353696,-0.7062102,-0.6367822,0.5906723,1.0818441,-0.42437008,0.083730295,-0.97143066,0.10177402,-0.34106788,0.109411694,0.33606726,-0.21236129,0.17983747,-0.036112852,-0.08686409,-0.47112453,0.5336215,0.047587514,0.10596097,-0.3710085,0.7742825,0.3401299,-0.2539993,0.4956519,-0.2372003,-0.5996239,0.66082084,-0.5824284,0.058927536,0.7309183,-0.7330737,-0.71621555,-0.41966832,0.016073206,-0.5945489,0.47852683,0.19138156,0.0792057,-0.172441,-0.741995,-0.16073807,-0.3690362,-0.161725,0.35418573,0.7420137,-0.13034575,0.3678778,-0.044616666,0.2669162,0.16839154,0.15888596,0.11382664,-0.3683476,-0.44346902,0.6325417,-0.17948224,0.43020245,0.009168923,0.121544406,0.18930627,0.38438314,0.31869507,-0.08554141,-0.37524384,0.14795679,0.5892857,0.28265896,0.13855395,0.4689093,0.24595962,0.22875251,0.38475695,0.17857958,0.52719575,0.39721256,0.07999433,0.21220213,0.17278486,0.7647683,0.31541538,-0.85221964,0.09191762,0.14312983,0.31444088,-0.539625,-0.72005385,0.11641839,0.11181758,0.22302455,-0.5810369,-0.28416875,-0.3622618,0.07545092,0.5388184,0.21154384,-0.4247471,0.0021628488,0.011425398,-0.1322579,-0.01769995,0.5663647,0.04409762,-0.40845406,-0.60097045,-0.26915103
OAS1_0071,1.0689154,-0.2643544,-1.4734808,-0.16793068,0.28892586,0.55272025,-0.87547123,1.1083205,-0.6979676,0.3031313,-0.012808411,0.12562628,-0.7091496,-0.14830603,0.5276942,0.5071091,-0.20446707,0.41789332,0.4637609,-0.51156217,0.2501371,-0.5019292,-0.36556235,0.10255762,0.45740664,-0.2000407,0.69367665,-0.18517749,-0.47847253,0.05646905,0.27162924,0.1537441,0.21032529,0.49284685,0.07387459,0.09436286,-0.3981733,0.029403176,-0.5914785,-0.15715536,0.67425454,-0.1514376,0.3219169,0.6165887,0.06734701,0.25424978,0.5271382,-0.20778054,-0.27254492,-0.12424976,0.6801095,0.23448028,-0.14862753,-0.17770253,0.56969315,-0.40178967,-0.11291327,-0.1328477,0.4354493,0.3707297,-0.2339595,-0.47718585,0.12942228,-0.22912924,0.28668544,0.22777437,-0.5033937,0.19654043,-0.23737621,0.34056818,0.46120375,0.0054619685,0.15342209,-0.24299112,0.18973516,0.14851514,0.3449955,0.07137739,0.2429959,-0.1799395,-0.42249796,0.17547515,-0.2670873,0.18733399,0.15111145,-0.51156443,-0.2737371,-0.059787404,-0.11593983,0.18594454,-0.1135604,0.14736636,-0.14007165,-0.19748461,-0.05312997,-0.13053378,-0.07482114,-0.13710064,-0.07757057,0.3364804,0.0505483,-0.41830692,-0.028036762,-0.58149904,-0.42292717,-0.36255386,0.11207473,-0.52020115,-0.5860649,-0.004776504
OAS1_0072,2.4580724,0.42473122,-0.46934295,0.3795073,-0.22952147,0.9206822,0.20590983,0.59861577,-0.7371549,0.12364249,0.03784681,-0.26929006,0.024172569,-0.30825847,-0.17966439,0.5269576,-0.16417861,0.4881672,0.17449073,0.14016132,0.036220443,0.8977678,-0.271773,0.6946472,0.4955348,0.6869781,-0.60304147,-0.39678857,0.2913683,0.19339196,0.25689134,-0.34728086,-0.047444373,-0.4815682,-0.34328714,-0.71555686,-0.9047447,-0.6814787,0.12347898,-0.0126078995,-0.26591432,-1.4904348,-0.19944584,-0.09571076,0.5536571,-0.28621098,-0.14233698,-0.23261209,0.18654647,-0.091615506,0.57991624,-0.13171038,-0.114738986,0.203727,-0.17166416,-0.23549342,0.5015639,-0.19687822,0.090487994,0.7838514,-0.17648093,0.10345112,0.11358039,0.3991901,-0.3025173,-0.30609044,0.71799636,0.0650669,0.15362015,-0.7638751,-0.07071675,-0.28223464,0.013836465,0.10681064,0.05998316,0.10522025,-0.10838683,0.056556832,-0.10980834,0.5958046,-0.28732756,0.08335276,0.04390474,-0.4279021,0.31959608,0.07537538,0.29407206,-0.17951815,0.36469072,0.09645492,-0.23837812,-0.2550873,0.18957585,-0.37164217,-0.12600753,-0.11134354,0.14165065,-0.14864822,0.2246835,0.08644126,-0.1287503,-0.48506078,-0.13117096,0.11727195,-0.4169256,0.3718815,0.35411084,-0.340384,-0.09061682,0.04280961
OAS1_0073,0.7936874,-1.1182923,2.0373213,-0.15175183,0.5739799,0.46402612,-0.5530962,1.7808164,0.026680456,0.2393847,0.9243919,0.36217394,-0.007884244,0.76017666,-0.2465802,-0.80225605,0.44431195,0.12233356,0.52964014,-0.38203517,-0.40500924,-0.22194114,0.18303078,-0.6798531,-0.24840729,-0.4824839,1.1553155,-0.27147445,0.92304635,0.41402873,-1.2476676,-0.66249645,-0.18872122,0.3992845,-0.8561555,0.17998496,0.16516931,-0.3068767,-0.0036641702,-0.20168208,-0.70304537,-0.4484015,0.41561076,-0.5819668,1.1321186,-0.038551632,-0.3257179,-0.48049682,0.09568051,0.34499466,-0.23112331,-0.017705375,-0.22290938,-0.50629187,0.6108359,0.14845754,-0.30998805,0.8686377,-0.48781154,0.23078886,0.06461811,-0.35735554,0.48656464,0.30475116,-0.01095217,0.4110963,0.59845364,-0.3296944,0.17997363,-0.5460214,0.32767257,-0.45281667,0.96333987,0.57758296,0.1545416,-0.6443673,-0.22692959,-0.19205533,0.16408795,-0.53935885,-0.09638842,0.06465846,0.23017521,-0.45428595,-0.29370722,0.08872865,-0.14754282,0.09607201,-0.4402779,0.37759128,-0.20818311,0.079221584,0.4599161,-0.75901103,-0.106290415,0.035835907,-0.2771746,-0.9344908,-0.24906021,-0.2905004,0.50833464,-0.54350555,0.013776814,0.22143956,0.19860624,0.5834063,-0.23686276,-0.22874264,0.012980204,-0.3420325
OAS1_0074,1.2000244,-0.7701122,-1.2886332,-0.26520807,0.4430387,0.08574888,0.7406388,-0.15025656,0.30114505,-1.0677723,-0.16594109,0.023744246,-0.08047084,-0.24397635,0.7891422,-0.18379346,0.37646833,-0.9580684,-1.1554185,-0.28600654,0.034768432,0.7982246,-1.1783929,-0.6065681,-0.24482523,0.2355819,-0.90390193,0.35808825,-0.0010159246,-0.6043167,-0.22076175,-0.38374624,-1.2177029,0.05610978,0.20710228,-0.37605125,-0.26730353,0.009853762,-0.30738285,-0.011306278,0.12188583,0.5771333,-0.2637819,0.40654877,0.31044048,-0.071076296,-0.373716,0.03573082,-0.12557715,0.7888523,-0.12491914,-0.26624435,-0.2532097,-0.4726934,-0.29693615,0.08248711,-0.11059994,-0.34643447,-0.080470204,0.7202131,0.08732184,-0.17627215,0.58487207,0.20874098,0.102310486,0.1007576,0.13188565,0.096563704,-0.098015,0.3112675,0.010042595,-0.44059688,-0.5748087,-0.17978856,-0.48487887,0.62935925,0.3589175,0.06063823,-0.07251173,-0.09643718,0.041206725,0.24488443,-0.0027375054,-0.46074268,0.12978987,-0.05250745,-0.5730883,0.36988714,0.02553089,0.116224036,-0.23776434,0.11186012,0.0358834,-0.3677753,0.2491456,0.06428601,-0.102259144,-0.10507906,-0.29857406,0.0014444013,0.3113586,0.11961266,0.23954618,-0.014757662,-0.49644148,0.009092752,-0.6425126,-0.0632012,-0.11518962,-0.063882984
OAS1_0075,0.9639854,-1.099842,1.2147478,-0.86841697,-0.588216,1.3792992,-1.0497291,0.5217902,-0.4671526,-0.6841408,0.37399924,0.6984741,0.45331198,-0.0073015876,0.5889779,0.46506512,0.9486132,0.49498203,0.15937904,-0.45585272,-0.063665494,0.24920008,0.29129985,0.10511885,0.5340447,1.3308665,0.060361017,-0.48089832,-0.7081003,0.25695482,-0.73487425,0.3601337,0.1872434,0.33837384,0.11950369,-0.42025176,0.04435452,0.8001321,0.93729585,-0.18982847,-0.7719505,0.31870744,0.06731633,-0.057987545,0.17285044,-0.33749208,-0.46060193,0.32300863,0.66342795,-0.44478473,0.122590795,-0.1495616,-0.24244758,-0.60083354,0.6327797,-0.60532147,0.025496535,0.67410594,-0.50138456,-0.43325266,0.35089937,0.21844934,-0.17387065,-0.09180264,-0.052340966,0.23320556,-0.48160908,-0.03930087,0.54326445,-0.07769339,-0.06001701,0.76549715,-0.4320117,-0.74488646,-0.020961342,0.436258,0.13353519,-0.6138552,-0.050279066,0.20449351,-0.05211896,0.15861493,-0.45253378,0.50175595,0.07923422,0.5624546,0.12973444,0.46489242,0.41473183,-0.43322593,0.047454882,-0.44655338,-0.5646096,0.30368048,0.040699348,-0.53616023,-0.09213716,-0.37312204,0.27975947,-0.04547057,0.3371617,0.20357573,0.37256968,0.4816125,-0.0468452,0.25408065,0.21777512,-0.697151,-0.54457045,0.59946996
OAS1_0076,1.4681983,-0.59600514,-0.8561757,0.33472523,-1.6041983,-0.7268185,0.22515005,-0.20427673,0.8794917,0.40680444,0.68325466,0.104342885,-0.3050319,0.14369445,-0.4274605,0.36396614,-0.21581973,0.9831825,0.034893848,0.42616707,-0.011873863,0.17988867,0.9763529,0.2531794,-0.25075567,0.19302562,0.37416774,0.031630605,0.808854,-0.8645391,-0.0331146,-0.4674809,-0.08770036,-0.10694465,0.5835142,-0.65353847,-0.05078202,0.43687764,0.041153595,0.2662348,-0.5352659,-0.6766548,0.20989127,0.047892172,0.08374491,0.34958524,-0.23027052,0.17996924,-0.90138006,-0.34056613,0.2531877,-0.34297425,0.17155913,0.07816945,-0.444049,0.15701582,0.24557681,-0.046283964,-0.32420582,0.0052395286,0.21108295,0.17443724,0.24252006,-0.6980231,-0.59855556,0.3517752,0.30985177,0.34905967,-0.28493342,0.41941372,0.032756973,-0.45837957,-0.021470191,0.12407793,-0.0011269423,0.15919313,0.43067098,-0.122918054,0.13613822,-0.10022836,-0.74816376,-0.6785449,-0.7775454,0.027069155,-0.44818062,-0.10611463,-0.00444567,0.4952414,0.022370607,0.35488066,-0.41307703,0.37824494,0.5148756,0.33976898,0.3540418,0.0022720837,0.045478854,-0.25339383,0.19603756,0.101728715,-0.19744402,-0.0831952,-0.39163262,-0.4298189,-0.20405942,-0.2573656,0.29642817,0.50638485,-0.020430591,0.5067765
OAS1_0077,-0.90838534,-0.577788,-1.972534,0.37530375,0.89504564,-0.19036217,-0.7650561,-0.86951846,-0.85705036,1.0378159,0.046587374,-0.8229546,0.76620865,-0.96643394,0.09051,0.22326484,0.28957054,0.62244713,0.21318588,0.20237409,0.5026911,-0.43189007,0.89859515,0.08527051,-0.19868255,0.32178584,0.6418208,0.8195017,0.16417708,-0.12060976,-0.44130054,-0.24621074,0.24612735,-0.997304,-0.13045391,0.17863773,-0.009371568,-0.39754105,-0.06306564,0.2592059,0.79254377,-0.53971785,-0.25711182,0.6589402,-0.4361203,-0.33439386,0.16119501,0.35937166,0.15779893,0.12681016,0.30002087,0.016119475,0.14377818,0.29796344,-0.21173547,0.36171803,0.2166037,-0.3981118,0.069586545,0.08848485,-0.6217711,0.020799773,0.2420346,-0.1622201,-0.5298573,0.30114388,0.28896615,-0.15999106,-0.10980349,0.75686836,-0.39252827,0.15448985,-0.01497753,0.12453687,-0.100333996,-0.3943069,0.35732216,-0.5280759,-0.48294792,0.09603701,0.12912267,-0.5162882,-0.069022134,0.79707724,-0.5273056,0.33252746,-0.15254933,-0.03368224,-0.2228043,-0.16964163,-0.3129323,0.043605253,0.3137101,-0.16133589,-0.05556012,0.15506536,-0.16167603,0.17044447,0.03846709,-0.16906756,-0.11191428,0.049521327,-0.08654588,-0.047878016,-0.30401248,0.19707043,-0.07640007,-0.24501325,-0.083343305,-0.09691111
OAS1_0078,2.0393116,-0.5402748,1.2710115,0.45444617,-1.0197408,0.18665421,0.9622773,0.12187944,0.13075387,1.399914,-0.05539292,-0.60490406,0.5826407,-0.029754141,0.23190942,0.25326452,-0.609959,0.40122947,0.01174761,0.76269835,-0.17959416,-0.12249716,0.14041103,0.60331607,0.19098292,-0.8732387,0.08626224,0.10934062,0.31618288,0.41757205,-0.07426134,-0.37356612,0.18255083,-0.5292712,-0.28331628,0.2529433,-0.5704842,-0.6320395,-0.5097644,0.08644708,-0.13338082,-0.7064424,-0.11972237,0.7523101,-0.65992624,-1.0838987,-0.7385954,0.09936628,0.15085553,-0.34411043,0.103727095,0.65518886,0.58594793,0.3213363,-0.62407136,-0.2780478,-0.27195582,1.1371752,-0.11444564,-0.24234481,0.18176651,0.6711505,0.004254124,-0.10993799,-0.6093782,-0.095348515,-0.77672225,0.26412964,0.22022401,0.258744,0.3893615,0.30867597,-0.42774746,-0.19863504,-0.43829036,0.47548485,0.102071315,0.3325585,-0.24744917,0.5951781,-0.3815538,0.21219265,-0.34220126,-0.063474126,0.3891651,-0.37188625,0.670672,-0.10935716,0.2653213,-0.5039882,0.21449152,0.58096206,-0.35656887,-0.49987522,-0.3686301,-0.051431444,-0.07644381,-0.6992739,-0.6046266,-0.8728615,-0.5678907,0.13414785,0.18888652,-0.069084175,0.38200906,-0.017480837,-0.21821055,-0.15991002,0.4842604,0.6210798
OAS1_0079,0.368094,0.17283505,-1.0587907,-1.2041085,-0.1537855,0.11779163,-0.21541525,0.3971833,-0.0902121,-0.54322016,0.5017414,0.27314082,-0.112671256,-0.33881646,-0.31124583,-0.010433081,-0.050415553,0.9698289,-0.23434734,-0.513924,0.93109906,-0.57434326,-0.0014608031,-0.77953535,0.21859366,-1.0632011,0.96196914,0.6365557,-0.112711184,0.89998657,0.24335964,0.34431618,0.10758165,0.52503943,0.17128478,-0.37615684,0.080040984,0.7976696,-0.23118542,0.12288577,0.18922356,0.7314422,-0.7934959,0.53747684,0.1309471,-0.0896346,-0.28794298,-0.27569008,-0.5024963,0.2501825,-0.43446198,0.054987706,-0.12919578,0.58714455,0.27361983,0.1100711,0.62932724,-0.43439785,0.4585205,0.033187434,0.15895687,-0.027506715,-0.15591979,-0.1497422,0.0005123897,-0.55508286,-0.04839212,-0.1882372,-0.4072071,-0.61344814,-0.29036802,0.09156008,-0.3695382,0.27911773,-0.88956285,-0.23742816,0.24927525,-0.33116588,-0.17079242,0.444523,0.15639132,-0.41970274,-0.37746024,0.4272711,-0.03588977,0.30043313,0.38238126,0.19117776,0.13941853,0.4334593,-0.29879665,0.39492467,-0.06991015,0.020897852,-0.5380539,0.22114147,0.10364895,0.0009541909,0.15571214,0.04328458,0.11408969,0.18336508,-0.045681737,0.19264632,0.25192952,-0.06712175,-0.33047444,-0.8185837,0.3312051,0.35925198
OAS1_0080,-0.3776837,-0.097943485,-2.550977,-0.92952293,-0.11445191,0.10789237,0.11374753,-0.1547013,-0.8239349,-0.16968265,-0.11761891,-0.75333333,0.5166572,0.58343965,0.4528702,0.50800216,0.13494624,-0.05775619,-0.0972251,-0.39130792,0.7349792,-0.75490654,-0.2995784,-0.64593416,0.02548962,0.76214045,0.22104692,0.54719216,0.45810133,-0.31274834,0.043160785,-0.88257474,-0.03573358,-0.5252874,-0.30311587,-0.15331116,-0.3409284,0.58574283,-0.5313676,0.0045563723,-0.020524869,-0.7446924,-0.113787636,-0.03871742,0.29901195,0.11454113,0.56565917,0.1783979,0.07104484,0.74835145,-0.44835234,-0.39558035,-0.2115642,-0.31497252,0.43311587,-0.2994432,-0.3934479,0.33260685,-0.76306987,0.038666032,0.044072036,-0.058458798,0.34157184,0.46087527,-0.4241497,0.03498187,0.1274687,0.31974542,-0.16321205,-0.0738068,0.12874275,0.7166071,0.5051882,-0.06372052,-0.39209524,-0.19048978,0.93968713,0.5986012,0.5823596,-0.3797814,0.43895498,-0.12238252,-0.7704547,0.09480416,0.113443084,-0.07743573,0.023055892,-0.3007655,-0.5402314,0.38717514,0.3009796,-0.24896333,0.19357549,-0.026061185,-0.023585275,-0.3949416,-0.34320673,-0.31126532,-0.12501684,0.38748458,0.16468665,-0.087700784,0.21742101,-0.4100378,-0.027206575,0.21470048,0.44933513,-0.67649406,0.019011663,0.26215315
OAS1_0081,-1.420383,1.2494748,-1.3922876,0.8144245,0.5167142,0.16934681,-0.54134977,-0.37258846,0.66176635,-0.803494,0.5828579,-0.18351069,0.6494819,-0.15993592,-0.105829656,-0.32854313,-0.34376708,-0.72992504,0.62806886,0.12985076,-0.17779075,-0.49226284,0.07578545,0.17726971,-0.31606454,0.354549,0.8963369,0.11596685,0.28224665,-0.1730798,-0.19587818,0.18654227,0.54806787,0.24283613,-0.38640425,0.08282675,0.016726872,0.36443555,0.5073847,-0.82428086,0.18735768,-0.06358637,0.16877897,-0.12543201,-0.4362705,0.3666104,0.31846625,0.2847034,-0.23458178,0.4983098,0.4700771,0.8079798,0.13864031,-0.34073743,0.22356379,-0.4769364,0.29991034,-0.10098383,-0.7284313,0.1468577,-0.29399627,-0.14911464,0.27954212,-0.31921655,0.15093216,-0.072692774,0.018129779,-0.16271423,-0.37582266,0.52702415,-0.5336537,0.056754623,0.086993076,0.3414033,-0.4044333,-0.7096027,0.10392741,-0.10444319,0.3192517,0.08539282,-0.058291696,-0.19685885,0.16702619,-0.24626052,0.10906597,0.25681105,-0.2858561,0.11338561,0.61025506,-0.4313181,0.14499015,-0.058869768,-0.20813748,-0.17161453,-0.14361839,-0.26311782,0.37385327,-0.21142687,0.027178692,0.19663323,-0.63633525,0.29346973,-0.30604038,-0.11371423,0.48791006,-0.8174136,0.1616767,-0.10554777,-0.19320352,0.00023801682
OAS1_0082,-0.5243799,0.8738211,1.5549147,0.31486368,-1.6183954,-1.6296924,-0.87220967,-1.6069752,-0.9630966,-0.41739184,0.09312348,0.029641286,-0.7550809,-0.26069042,0.80108476,0.7425739,0.7327217,-0.82548475,0.39654154,-0.57705575,0.6850951,-0.88240385,-0.008897458,-0.4248751,0.028569572,-0.63327223,-0.4493523,-0.38736054,0.17884654,-0.81655437,-0.1300942,-0.54196084,0.26139867,-0.9825156,-0.12619771,0.018736094,-1.1094029,-0.54836684,-0.7718782,0.29549655,0.027426736,0.3888113,-0.0036362493,-0.054444,-0.32693914,0.36529994,-0.03926524,-0.51619685,-0.72191924,0.20531657,-0.23974866,-0.34869668,0.24607868,0.023282547,-0.6465864,0.54615617,0.51715463,-0.7795865,-0.6061371,-0.63791734,0.0032494399,0.1602481,0.5194284,0.07533627,-0.04991241,-0.9368765,-0.22287461,0.97211385,-0.21780519,0.05106471,0.04159293,-0.70301455,0.45517397,-0.15267202,0.30159056,0.22605747,-0.099492125,-0.44239408,-0.34143677,0.18160851,-0.54257816,0.6100326,0.5718686,-0.27533916,-0.024744818,-0.69626176,0.13625291,0.5471663,0.44643474,-0.36417076,0.57760006,-0.27754858,0.47108242,-0.29100442,0.27395183,0.13296682,0.04429127,0.34169987,0.34054074,0.42732674,-0.0421483,-0.47046605,0.18367341,0.9052264,-0.031030674,-0.10646191,0.1338277,0.010741899,0.3936196,-0.4342852
OAS1_0083,0.110082604,-0.18055654,0.9961636,-1.321322,-0.5882911,0.7128406,-1.4804164,-1.2398622,-0.33238688,-0.47297546,0.25354317,0.5666013,-0.19312939,0.20264857,0.69901824,0.6182275,0.21341237,-0.33652353,-0.33232135,0.11152479,-0.3835763,0.06668558,0.4323489,0.35834596,1.1853067,0.31549367,0.4662275,0.5243436,0.4499761,-0.13522683,0.112828195,0.34104922,-0.4839243,0.46695152,0.21253881,-0.16375391,0.041534893,-0.40335697,-0.45401645,-0.26103663,-0.33894166,-1.2753743,-0.115164,0.60240793,-0.07674682,0.025096927,0.19521102,-0.11167415,-0.4364149,-0.69469273,-0.50121814,0.1743584,0.09795896,0.06456198,-0.17301217,-0.24596895,-0.41617233,0.20120043,-0.1254123,-0.34334806,-0.48920736,-0.5683513,-0.012257535,0.5801057,-0.6681019,1.1455648,0.43366557,0.07455771,-0.14915958,0.080031864,0.20396152,-0.10765394,-0.43677723,0.10015444,-0.42560214,-0.50883824,-0.052496016,0.08649922,0.088773556,-0.04508179,0.58908445,0.20823668,-0.24681795,0.46424246,-0.021409743,0.7510528,0.19336218,-0.3169071,0.13576947,-0.55126566,-0.09767654,-0.15324102,-0.007568947,-0.45812014,-0.139266,0.28848252,-0.0064414274,0.06688425,-0.54612607,-0.18508095,0.41705164,0.217454,0.1131314,-0.027551847,-0.5143965,-0.26563975,0.07688725,-0.24929519,0.4539651,-0.11912492
